111,222,333,444,555
0.432004689373177,0.103964043158001,0.875394347351503,0.107952057762096,0.0805246274135038
0.303562077667708,0.475423033229625,0.38074958306604,0.142197069581349,0.415831837667953
0.831880461763405,0.644127774405232,0.511282676129594,0.841138208258844,0.411192087893383
0.154415487905579,0.159059772143638,0.912263179957499,0.927616132998358,0.65290845573199
0.667793847759637,0.751318473267112,0.053934845834454,0.982996099763061,0.336527257882272
0.771264299258065,0.854165736736128,0.218616719959279,0.923537924279045,0.304366874556045
0.280546438696288,0.374865859897838,0.359793361970674,0.299658094067574,0.203659133664925
0.633168380930184,0.464140292139847,0.889904459083506,0.91676187950599,0.339484825228106
0.998115290835223,0.09507498772199,0.858426073238926,0.597925205136797,0.579516283941661
0.719824108854312,0.243452020312642,0.148673123921106,0.0766757813129039,0.060097574781559
0.392728410479616,0.0181877335327528,0.169768737423625,0.709599064510505,0.111089082137835
0.71932300150341,0.148539663835739,0.0376016790569832,0.795243790720645,0.373634813118823
0.670430396823616,0.387921481358659,0.243391877316039,0.574236053377251,0.594939057154501
0.317991576268983,0.916925324858785,0.400308598949657,0.50104611422261,0.694668196777844
0.986937314867925,0.286827671286092,0.221292967535192,0.419779916611086,0.926047023940711
0.643235607211739,0.869270014422492,0.549691002875453,0.820530290319603,0.0794793345587389
0.991115933386025,0.483144868616826,0.296429508211168,0.989334130909455,0.0552837738810411
0.783228570735544,0.887798399601175,0.540659538285775,0.43800279848735,0.125495544432364
0.211241615096116,0.582302897677397,0.320838496669489,0.553825614982054,0.396034237378783
0.433517889170607,0.577811684550542,0.644135468049805,0.562251787217425,0.312932342820631
0.514448476457182,0.62491826884724,0.74611953994227,0.816780093231346,0.485072944025981
0.500158384292138,0.444453017704703,0.418667020836384,0.563124111564992,0.0130731757180778
0.431516772654007,0.560001970576646,0.156214063338173,0.906937155832959,0.412481089575068
0.676543982483974,0.464379905482288,0.0359850736207583,0.945955828846757,0.512806179102505
0.557462989682422,0.13185743243837,0.309329629546673,0.483891525038211,0.582596339095023
0.193808552626418,0.773338944699501,0.7803927178358,0.580977213566821,0.42355791621821
0.406382322653675,0.838578375677835,0.788793064097338,0.645465603448052,0.908977328624084
0.659287805748606,0.589454495831119,0.316823763881051,0.775969255893695,0.92502798593077
0.529607477251074,0.196667350728723,0.325526107110596,0.178984210202335,0.939360985207319
0.150436045407315,0.688796899797352,0.192254753811795,0.941793973135164,0.580267549278752
0.313689866878051,0.497992747637682,0.565124960031764,0.361068557066302,0.297326221434831
0.609444641488973,0.446934203902251,0.728293044580884,0.614620336234983,0.928221533339032
0.347342742867827,0.896144852049679,0.303621284780295,0.558389915650608,0.593393055986573
0.404750270272031,0.0312263053317537,0.513364205502392,0.329524701642915,0.480863295434834
0.181613243721027,0.118058290254444,0.76005001547997,0.76020814511223,0.47061523177725
0.306286195158353,0.709458598048065,0.337067702269827,0.107452983562311,0.0244424805213517
0.851506999008456,0.52722333826757,0.678888133286516,0.632305878713079,0.762507382442858
0.800999517606993,0.334521168991451,0.117241928631318,0.505283823407075,0.432662492266417
0.630067824452025,0.66317068249825,0.647739244627029,0.288912189744179,0.870506266443861
0.827021799142835,0.284211781270394,0.962953058828422,0.368602025571566,0.912540717199757
0.165077786681442,0.779901090456838,0.516477685730055,0.761811759943461,0.737366656982315
0.584173311760349,0.0757959237014456,0.37027370796192,0.437008248910149,0.284423834328994
0.649934476571251,0.309101653811363,0.0139911541116403,0.128650746064907,0.422531055354568
0.678309098306772,0.871655094516852,0.884022315979972,0.57566064360482,0.207979592428856
0.138771281147964,0.673922878228795,0.187523543740029,0.091902970250575,0.799301150301103
0.813897997372301,0.0404869718974401,0.150748448341765,0.658149736756422,0.873284160429697
0.38749241718982,0.166635532767165,0.9597699951723,0.18674984847778,0.165217378392433
0.744923061174329,0.899953509727844,0.501121122726235,0.535708624006341,0.0694015695675652
0.933698507984101,0.558132561083966,0.853691230302827,0.999280492499599,0.598792397748668
0.600920232290213,0.764290924965502,0.218403914075532,0.651913606846196,0.873598962533608
